date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:29:46	27107/27107	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Jun%202021%2008:59:45%20GMT	http://localhost:8180/tag/home-made/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/home-made/index.html	(from http://localhost:8180/category/youngsciencelab/)
14:29:46	27122/27122	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Jun%202021%2008:59:45%20GMT	http://localhost:8180/tag/solar-system/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/solar-system/index.html	(from http://localhost:8180/category/youngsciencelab/)
14:29:46	581/581	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2008:59:45%20GMT	http://localhost:8180/wp-json/wp/v2/categories/193	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/categories/193.json	(from http://localhost:8180/category/life/)
14:29:48	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2008:59:46%20GMT	http://localhost:8180/category/youngsciencelab/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/category/youngsciencelab/Trident/index.html	(from http://localhost:8180/category/youngsciencelab/)
14:29:49	10545/10545	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b3aa73475208f17dfefb4822ea950f55-gzip%22	http://localhost:8180/tag/experiment/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/experiment/feed/index.html	(from http://localhost:8180/tag/experiment/)
14:29:49	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2008:59:46%20GMT	http://localhost:8180/tag/experiment/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/experiment/Trident/index.html	(from http://localhost:8180/tag/experiment/)
14:29:49	4585/4585	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b3aa73475208f17dfefb4822ea950f55-gzip%22	http://localhost:8180/tag/physics/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/physics/feed/index.html	(from http://localhost:8180/tag/physics/)
14:29:49	564/564	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2008:59:49%20GMT	http://localhost:8180/wp-json/wp/v2/tags/237	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/tags/237.json	(from http://localhost:8180/tag/innovation/)
14:29:50	378197/378197	---M--	200	added ('OK')	image/png	etag:%225c555-5c4f241587840%22	http://localhost:8180/wp-content/uploads/2019/03/image-12.png	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-content/uploads/2019/03/image-12.png	(from http://localhost:8180/2019/03/05/observation-research-and-study/)
14:29:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jun%202021%2008:59:50%20GMT	http://localhost:8180/?p=1130	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/index456c.html	(from http://localhost:8180/2019/03/05/observation-research-and-study/)
14:29:50	822/822	---M-Z	200	added ('OK')	application/rss+xml	etag:%2202431863ece0e6e6d34223a5d176edb2-gzip%22	http://localhost:8180/2019/03/05/observation-research-and-study/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2019/03/05/observation-research-and-study/feed/index.html	(from http://localhost:8180/2019/03/05/observation-research-and-study/)
14:29:51	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2008:59:49%20GMT	http://localhost:8180/tag/physics/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/physics/Trident/index.html	(from http://localhost:8180/tag/physics/)
14:29:51	37615/37615	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Jun%202021%2008:59:51%20GMT	http://localhost:8180/category/research/page/2/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/category/research/page/2/index.html	(from http://localhost:8180/category/research/)
14:29:51	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2008:59:50%20GMT	http://localhost:8180/2019/03/05/observation-research-and-study/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2019/03/05/observation-research-and-study/Trident/index.html	(from http://localhost:8180/2019/03/05/observation-research-and-study/)
14:29:51	558/558	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2008:59:51%20GMT	http://localhost:8180/wp-json/wp/v2/tags/105	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/tags/105.json	(from http://localhost:8180/tag/thinking/)
14:29:55	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2008:59:51%20GMT	http://localhost:8180/category/research/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/category/research/Trident/index.html	(from http://localhost:8180/category/research/)
14:29:55	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2008:59:51%20GMT	http://localhost:8180/tag/research/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/research/Trident/index.html	(from http://localhost:8180/tag/research/)
14:29:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jun%202021%2008:59:55%20GMT	http://localhost:8180/?p=1124	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/indexd832.html	(from http://localhost:8180/2019/02/23/innovative-thinking/)
14:29:55	789/789	---M-Z	200	added ('OK')	application/rss+xml	etag:%2202431863ece0e6e6d34223a5d176edb2-gzip%22	http://localhost:8180/2019/02/23/innovative-thinking/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2019/02/23/innovative-thinking/feed/index.html	(from http://localhost:8180/2019/02/23/innovative-thinking/)
14:29:56	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2008:59:55%20GMT	http://localhost:8180/2019/02/23/innovative-thinking/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2019/02/23/innovative-thinking/Trident/index.html	(from http://localhost:8180/2019/02/23/innovative-thinking/)
14:29:56	65781/65781	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b3aa73475208f17dfefb4822ea950f55-gzip%22	http://localhost:8180/tag/research/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/research/feed/index.html	(from http://localhost:8180/tag/research/)
14:29:56	5888/5888	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2008:59:55%20GMT	http://localhost:8180/wp-json/wp/v2/posts/1115	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/posts/1115.json	(from http://localhost:8180/2019/02/17/microservices-part-1-basic-concepts/)
14:29:56	2458/2458	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2008:59:56%20GMT	http://localhost:8180/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8180%2F2019%2F02%2F17%2Fmicroservices-part-1-basic-concepts%2F	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/oembed/1.0/embede469.json	(from http://localhost:8180/2019/02/17/microservices-part-1-basic-concepts/)
14:29:58	103985/103985	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b3aa73475208f17dfefb4822ea950f55-gzip%22	http://localhost:8180/category/research/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/category/research/feed/index.html	(from http://localhost:8180/category/research/)
14:29:58	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2008:59:57%20GMT	http://localhost:8180/category/life/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/category/life/Trident/index.html	(from http://localhost:8180/category/life/)
14:29:58	2547/2547	---M-Z	200	added ('OK')	text/xml	date:Thu,%2017%20Jun%202021%2008:59:58%20GMT	http://localhost:8180/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8180%2F2019%2F02%2F17%2Fmicroservices-part-1-basic-concepts%2F&format=xml	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/oembed/1.0/embed3ae8	(from http://localhost:8180/2019/02/17/microservices-part-1-basic-concepts/)
14:29:58	21085/21085	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b3aa73475208f17dfefb4822ea950f55-gzip%22	http://localhost:8180/tag/innovation/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/innovation/feed/index.html	(from http://localhost:8180/tag/innovation/)
14:29:58	35381/35381	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Jun%202021%2008:59:58%20GMT	http://localhost:8180/2017/09/04/value-customer-stakeholders/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2017/09/04/value-customer-stakeholders/index.html	(from http://localhost:8180/tag/innovation/)
14:29:59	26685/26685	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Jun%202021%2008:59:58%20GMT	http://localhost:8180/tag/customer/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/customer/index.html	(from http://localhost:8180/tag/innovation/)
14:29:59	26670/26670	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Jun%202021%2008:59:59%20GMT	http://localhost:8180/tag/value/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/value/index.html	(from http://localhost:8180/tag/innovation/)
14:30:00	51725/51725	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b3aa73475208f17dfefb4822ea950f55-gzip%22	http://localhost:8180/category/life/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/category/life/feed/index.html	(from http://localhost:8180/category/life/)
14:30:00	594/594	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2008:59:59%20GMT	http://localhost:8180/wp-json/wp/v2/tags/277	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/tags/277.json	(from http://localhost:8180/tag/domain-driven-design/)
14:30:01	27144/27144	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Jun%202021%2009:00:00%20GMT	http://localhost:8180/tag/higher-dimensions/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/higher-dimensions/index.html	(from http://localhost:8180/tag/thinking/)
14:30:01	36561/36561	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Jun%202021%2009:00:00%20GMT	http://localhost:8180/2017/03/02/can-see-higher-dimensions-real-exist-4th-dimension/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2017/03/02/can-see-higher-dimensions-real-exist-4th-dimension/index.html	(from http://localhost:8180/tag/thinking/)
14:30:02	27144/27144	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Jun%202021%2009:00:01%20GMT	http://localhost:8180/tag/parallel-universe/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/parallel-universe/index.html	(from http://localhost:8180/tag/thinking/)
14:30:02	27124/27124	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Jun%202021%2009:00:01%20GMT	http://localhost:8180/tag/visualization/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/visualization/index.html	(from http://localhost:8180/tag/thinking/)
14:30:02	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2008:59:59%20GMT	http://localhost:8180/tag/innovation/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/innovation/Trident/index.html	(from http://localhost:8180/tag/innovation/)
14:30:02	20401/20401	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b3aa73475208f17dfefb4822ea950f55-gzip%22	http://localhost:8180/tag/thinking/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/thinking/feed/index.html	(from http://localhost:8180/tag/thinking/)
14:30:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jun%202021%2009:00:02%20GMT	http://localhost:8180/?p=1115	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/index1efb.html	(from http://localhost:8180/2019/02/17/microservices-part-1-basic-concepts/)
14:30:03	573/573	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:00:02%20GMT	http://localhost:8180/wp-json/wp/v2/tags/276	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/tags/276.json	(from http://localhost:8180/tag/microservices/)
14:30:04	845/845	---M-Z	200	added ('OK')	application/rss+xml	etag:%2202431863ece0e6e6d34223a5d176edb2-gzip%22	http://localhost:8180/2019/02/17/microservices-part-1-basic-concepts/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2019/02/17/microservices-part-1-basic-concepts/feed/index.html	(from http://localhost:8180/2019/02/17/microservices-part-1-basic-concepts/)
14:30:04	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2009:00:02%20GMT	http://localhost:8180/tag/thinking/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/thinking/Trident/index.html	(from http://localhost:8180/tag/thinking/)
14:30:04	597/597	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:00:03%20GMT	http://localhost:8180/wp-json/wp/v2/tags/100	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/tags/100.json	(from http://localhost:8180/tag/software-architecture/)
14:30:05	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2009:00:03%20GMT	http://localhost:8180/2019/02/17/microservices-part-1-basic-concepts/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2019/02/17/microservices-part-1-basic-concepts/Trident/index.html	(from http://localhost:8180/2019/02/17/microservices-part-1-basic-concepts/)
14:30:05	5864/5864	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b3aa73475208f17dfefb4822ea950f55-gzip%22	http://localhost:8180/tag/domain-driven-design/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/domain-driven-design/feed/index.html	(from http://localhost:8180/tag/domain-driven-design/)
14:30:05	5850/5850	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b3aa73475208f17dfefb4822ea950f55-gzip%22	http://localhost:8180/tag/microservices/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/microservices/feed/index.html	(from http://localhost:8180/tag/microservices/)
14:30:06	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2009:00:04%20GMT	http://localhost:8180/tag/domain-driven-design/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/domain-driven-design/Trident/index.html	(from http://localhost:8180/tag/domain-driven-design/)
14:30:06	5866/5866	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b3aa73475208f17dfefb4822ea950f55-gzip%22	http://localhost:8180/tag/software-architecture/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/software-architecture/feed/index.html	(from http://localhost:8180/tag/software-architecture/)
14:30:07	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2009:00:05%20GMT	http://localhost:8180/tag/microservices/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/microservices/Trident/index.html	(from http://localhost:8180/tag/microservices/)
14:30:07	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2009:00:06%20GMT	http://localhost:8180/tag/software-architecture/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/software-architecture/Trident/index.html	(from http://localhost:8180/tag/software-architecture/)
14:30:08	834/834	---M-Z	200	added ('OK')	application/rss+xml	etag:%2202431863ece0e6e6d34223a5d176edb2-gzip%22	http://localhost:8180/2019/02/17/annual-tax-filing-for-llp-in-india/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2019/02/17/annual-tax-filing-for-llp-in-india/feed/index.html	(from http://localhost:8180/2019/02/17/annual-tax-filing-for-llp-in-india/)
14:30:08	2429/2429	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:00:07%20GMT	http://localhost:8180/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8180%2F2019%2F02%2F17%2Fannual-tax-filing-for-llp-in-india%2F	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/oembed/1.0/embedcdd1.json	(from http://localhost:8180/2019/02/17/annual-tax-filing-for-llp-in-india/)
14:30:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jun%202021%2009:00:08%20GMT	http://localhost:8180/?p=1101	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/index0314.html	(from http://localhost:8180/2019/02/17/annual-tax-filing-for-llp-in-india/)
14:30:08	2515/2515	---M-Z	200	added ('OK')	text/xml	date:Thu,%2017%20Jun%202021%2009:00:08%20GMT	http://localhost:8180/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8180%2F2019%2F02%2F17%2Fannual-tax-filing-for-llp-in-india%2F&format=xml	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/oembed/1.0/embed2272	(from http://localhost:8180/2019/02/17/annual-tax-filing-for-llp-in-india/)
14:30:08	10758/10758	---MC-	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:00:05%20GMT	http://localhost:8180/wp-json/wp/v2/posts/1101	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/posts/1101.json	(from http://localhost:8180/2019/02/17/annual-tax-filing-for-llp-in-india/)
14:30:08	543/543	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:00:08%20GMT	http://localhost:8180/wp-json/wp/v2/tags/275	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/tags/275.json	(from http://localhost:8180/tag/gst/)
14:30:09	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2009:00:08%20GMT	http://localhost:8180/2019/02/17/annual-tax-filing-for-llp-in-india/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2019/02/17/annual-tax-filing-for-llp-in-india/Trident/index.html	(from http://localhost:8180/2019/02/17/annual-tax-filing-for-llp-in-india/)
14:30:10	556/556	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:00:08%20GMT	http://localhost:8180/wp-json/wp/v2/tags/135	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/tags/135.json	(from http://localhost:8180/tag/startup/)
14:30:10	10328/10328	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b3aa73475208f17dfefb4822ea950f55-gzip%22	http://localhost:8180/tag/gst/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/gst/feed/index.html	(from http://localhost:8180/tag/gst/)
14:30:10	33269/33269	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Jun%202021%2009:00:10%20GMT	http://localhost:8180/2017/09/18/registering-startup-india-free-part-1-target/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2017/09/18/registering-startup-india-free-part-1-target/index.html	(from http://localhost:8180/tag/startup/)
14:30:11	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2009:00:08%20GMT	http://localhost:8180/tag/gst/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/gst/Trident/index.html	(from http://localhost:8180/tag/gst/)
14:30:11	26625/26625	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Jun%202021%2009:00:10%20GMT	http://localhost:8180/tag/saving/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/saving/index.html	(from http://localhost:8180/tag/startup/)
14:30:11	543/543	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:00:10%20GMT	http://localhost:8180/wp-json/wp/v2/tags/274	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/tags/274.json	(from http://localhost:8180/tag/tax/)
14:30:11	32738/32738	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Jun%202021%2009:00:11%20GMT	http://localhost:8180/2017/09/10/registering-startup-india-free-part-1/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2017/09/10/registering-startup-india-free-part-1/index.html	(from http://localhost:8180/tag/startup/)
14:30:11	26659/26659	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Jun%202021%2009:00:11%20GMT	http://localhost:8180/tag/registration/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/registration/index.html	(from http://localhost:8180/tag/startup/)
14:30:13	10328/10328	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b3aa73475208f17dfefb4822ea950f55-gzip%22	http://localhost:8180/tag/tax/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/tax/feed/index.html	(from http://localhost:8180/tag/tax/)
14:30:14	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2009:00:11%20GMT	http://localhost:8180/tag/startup/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/startup/Trident/index.html	(from http://localhost:8180/tag/startup/)
14:30:14	56650/56650	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b3aa73475208f17dfefb4822ea950f55-gzip%22	http://localhost:8180/tag/startup/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/startup/feed/index.html	(from http://localhost:8180/tag/startup/)
14:30:14	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2009:00:12%20GMT	http://localhost:8180/tag/tax/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/tax/Trident/index.html	(from http://localhost:8180/tag/tax/)
14:30:14	5721/5721	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:00:13%20GMT	http://localhost:8180/wp-json/wp/v2/posts/1093	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/posts/1093.json	(from http://localhost:8180/2019/02/16/few-thoughts-on-origin-of-universe/)
14:30:14	834/834	---M-Z	200	added ('OK')	application/rss+xml	etag:%2202431863ece0e6e6d34223a5d176edb2-gzip%22	http://localhost:8180/2019/02/16/few-thoughts-on-origin-of-universe/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2019/02/16/few-thoughts-on-origin-of-universe/feed/index.html	(from http://localhost:8180/2019/02/16/few-thoughts-on-origin-of-universe/)
14:30:14	2429/2429	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:00:14%20GMT	http://localhost:8180/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8180%2F2019%2F02%2F16%2Ffew-thoughts-on-origin-of-universe%2F	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/oembed/1.0/embed3fff.json	(from http://localhost:8180/2019/02/16/few-thoughts-on-origin-of-universe/)
14:30:15	2515/2515	---M-Z	200	added ('OK')	text/xml	date:Thu,%2017%20Jun%202021%2009:00:14%20GMT	http://localhost:8180/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8180%2F2019%2F02%2F16%2Ffew-thoughts-on-origin-of-universe%2F&format=xml	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/oembed/1.0/embed1f59	(from http://localhost:8180/2019/02/16/few-thoughts-on-origin-of-universe/)
14:30:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jun%202021%2009:00:15%20GMT	http://localhost:8180/?p=1093	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/index9a65.html	(from http://localhost:8180/2019/02/16/few-thoughts-on-origin-of-universe/)
14:30:15	584/584	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:00:15%20GMT	http://localhost:8180/wp-json/wp/v2/categories/154	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/categories/154.json	(from http://localhost:8180/category/space/)
14:30:15	558/558	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:00:15%20GMT	http://localhost:8180/wp-json/wp/v2/tags/273	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/tags/273.json	(from http://localhost:8180/tag/big-bang/)
14:30:16	26987/26987	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Jun%202021%2009:00:15%20GMT	http://localhost:8180/tag/lunar-eclipse/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/lunar-eclipse/index.html	(from http://localhost:8180/category/space/)
14:30:16	36048/36048	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Jun%202021%2009:00:15%20GMT	http://localhost:8180/2017/02/13/moon-looks-red-blood-moon-blood-red-moon-really/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2017/02/13/moon-looks-red-blood-moon-blood-red-moon-really/index.html	(from http://localhost:8180/category/space/)
14:30:17	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2009:00:15%20GMT	http://localhost:8180/2019/02/16/few-thoughts-on-origin-of-universe/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2019/02/16/few-thoughts-on-origin-of-universe/Trident/index.html	(from http://localhost:8180/2019/02/16/few-thoughts-on-origin-of-universe/)
14:30:17	27017/27017	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Jun%202021%2009:00:16%20GMT	http://localhost:8180/tag/rayleigh-scattering/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/rayleigh-scattering/index.html	(from http://localhost:8180/category/space/)
14:30:17	561/561	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:00:16%20GMT	http://localhost:8180/wp-json/wp/v2/tags/272	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/tags/272.json	(from http://localhost:8180/tag/inflation/)
14:30:17	50417/50417	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b3aa73475208f17dfefb4822ea950f55-gzip%22	http://localhost:8180/category/space/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/category/space/feed/index.html	(from http://localhost:8180/category/space/)
14:30:17	26962/26962	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Jun%202021%2009:00:17%20GMT	http://localhost:8180/tag/red-moon/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/red-moon/index.html	(from http://localhost:8180/category/space/)
14:30:18	27017/27017	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Jun%202021%2009:00:17%20GMT	http://localhost:8180/tag/scattering-of-light/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/scattering-of-light/index.html	(from http://localhost:8180/category/space/)
